Location/Plus Code,Latitude,Longitude,Timestamp,PICS
"P292+4hw, Sheikhupura, Punjab , Pakistan BESS TM Lat 31",31.718079,74.001605,19/12/2025 02:52 PM,WhatsApp Image 2026-01-06 at 12.55.35 PM (2).jpeg
Not found,31.718104,73.998885,19/12/2025 11:14 AM,WhatsApp Image 2026-01-06 at 12.55.35 PM.jpeg
"P292+4hw, Sheikhupura, Punjab , Pakistan",31.718318,74.00167,19/12/2025 02:51 PM,WhatsApp Image 2026-01-06 at 12.55.36 PM (1).jpeg
"P292+4hw, Sheikhupura, Punjab , Pakistan EC ASG",31.718182,74.00165,19/12/2025 02:51 PM,WhatsApp Image 2026-01-06 at 12.55.36 PM (2).jpeg
"P292+4hw, Sheikhupura, Punjab , Pakistan",31.718411,74.00169,19/12/2025 02:51 PM,WhatsApp Image 2026-01-06 at 12.55.36 PM.jpeg
"P292+4hw, Sheikhupura, Punjab , Pakistan ad Hone",31.718577,74.001691,19/12/2025 02:50 PM,WhatsApp Image 2026-01-06 at 12.55.37 PM (1).jpeg
"P292+4hw, Sheikhupura, Punjab, Pakistan",31.718493,74.001701,19/12/2025 02:51 PM,WhatsApp Image 2026-01-06 at 12.55.37 PM.jpeg
Not found,31.718822,74.001731,19/12/2025 02:50 PM,WhatsApp Image 2026-01-06 at 12.55.38 PM (1).jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , hg",31.718965,74.001814,19/12/2025 02:49 PM,WhatsApp Image 2026-01-06 at 12.55.38 PM (2).jpeg
Not found,31.718686,74.00171,19/12/2025 02:50 PM,WhatsApp Image 2026-01-06 at 12.55.38 PM.jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , dx",31.719076,74.001813,19/12/2025 02:49 PM,WhatsApp Image 2026-01-06 at 12.55.39 PM (1).jpeg
Not found,31.719247,74.001816,19/12/2025 02:49 PM,WhatsApp Image 2026-01-06 at 12.55.39 PM (2).jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , WTR Pakistan LURE Lat 31",31.719205,74.001814,19/12/2025 02:49 PM,WhatsApp Image 2026-01-06 at 12.55.39 PM.jpeg
Not found,31.719426,74.001881,19/12/2025 02:48 PM,WhatsApp Image 2026-01-06 at 12.55.40 PM (1).jpeg
Not found,31.719355,74.001861,19/12/2025 02:48 PM,WhatsApp Image 2026-01-06 at 12.55.40 PM.jpeg
Not found,31.719656,74.001905,19/12/2025 02:48 PM,WhatsApp Image 2026-01-06 at 12.55.41 PM (1).jpeg
Not found,31.719829,74.001954,19/12/2025 02:47 PM,WhatsApp Image 2026-01-06 at 12.55.41 PM (2).jpeg
Not found,31.719523,74.00191,19/12/2025 02:48 PM,WhatsApp Image 2026-01-06 at 12.55.41 PM.jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan SN",31.717575,74.002954,19/12/2025 03:27 PM,WhatsApp Image 2026-01-06 at 12.55.42 PM (1).jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan yl Kyat dh Lat 31",31.717544,74.002994,19/12/2025 03:27 PM,WhatsApp Image 2026-01-06 at 12.55.42 PM (2).jpeg
Not found,31.717098,74.002302,Not found,WhatsApp Image 2026-01-06 at 12.55.42 PM.jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan BN Lo",31.71788,74.003016,19/12/2025 03:27 PM,WhatsApp Image 2026-01-06 at 12.55.43 PM (1).jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan",31.717733,74.002987,19/12/2025 03:27 PM,WhatsApp Image 2026-01-06 at 12.55.43 PM.jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan Wg",31.718186,74.003093,19/12/2025 03:26 PM,WhatsApp Image 2026-01-06 at 12.55.44 PM (1).jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan as",31.718025,74.00301,19/12/2025 03:26 PM,WhatsApp Image 2026-01-06 at 12.55.44 PM (2).jpeg
"P293+g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, Ligh ay Pakistan, Sheikhupura, Punjab , Pakistan",31.718233,74.003118,19/12/2025 03:26 PM,WhatsApp Image 2026-01-06 at 12.55.44 PM.jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, Hi ENP",31.718616,74.003159,19/12/2025 03:24 PM,WhatsApp Image 2026-01-06 at 12.55.45 PM (1).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, PAE",31.718675,74.00319,19/12/2025 03:24 PM,WhatsApp Image 2026-01-06 at 12.55.45 PM (2).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura",31.718478,74.003164,19/12/2025 03:25 PM,WhatsApp Image 2026-01-06 at 12.55.45 PM.jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, VASAT Hit Pakistan, Sheikhupura, Punjab , Pakistan Log as Lat 31",31.718878,74.003194,19/12/2025 03:24 PM,WhatsApp Image 2026-01-06 at 12.55.46 PM (1).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, LT Sr Pakistan, Sheikhupura, Punjab , Pakistan SUNN Lat 31",31.718775,74.003188,19/12/2025 03:24 PM,WhatsApp Image 2026-01-06 at 12.55.46 PM.jpeg
"P293+r8yv, Sheikhupura, Punjab , Pakistan",31.71905,74.003395,19/12/2025 03:21 PM,WhatsApp Image 2026-01-06 at 12.55.47 PM (1).jpeg
"P293+r8y, Sheikhupura, Punjab , Pakis pai",31.719104,74.003278,19/12/2025 03:20 PM,WhatsApp Image 2026-01-06 at 12.55.47 PM (2).jpeg
"P293+r8v, Sheikhupura, Punjab , Pakistan VE nk",31.71908,74.003325,19/12/2025 03:21 PM,WhatsApp Image 2026-01-06 at 12.55.47 PM.jpeg
"P293+r8yv, Sheikhupura, Punjab , Pakistan TE Eas",31.719327,74.003373,19/12/2025 03:19 PM,WhatsApp Image 2026-01-06 at 12.55.48 PM (1).jpeg
"P293+r8v, Sheikhupura, Punjab , Pakistan",31.719383,74.003355,19/12/2025 03:19 PM,WhatsApp Image 2026-01-06 at 12.55.48 PM (2).jpeg
"P293+r8yv, Sheikhupura, Punjab , Pakistan",31.719233,74.0033,19/12/2025 03:20 PM,WhatsApp Image 2026-01-06 at 12.55.48 PM.jpeg
"P293+r8v, Sheikhupura, Punjab , Pakistan Reel 32 Lat 31",31.719659,74.003366,19/12/2025 03:18 PM,WhatsApp Image 2026-01-06 at 12.55.49 PM (1).jpeg
"P293+r8v, Sheikhupura, Punjab , Pakistan ries",31.719534,74.003373,19/12/2025 03:18 PM,WhatsApp Image 2026-01-06 at 12.55.49 PM.jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, it IRL",31.718898,74.002113,19/12/2025 03:14 PM,WhatsApp Image 2026-01-06 at 12.55.50 PM (1).jpeg
"P293+g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, fir ie",31.71892,74.002038,19/12/2025 03:14 PM,WhatsApp Image 2026-01-06 at 12.55.50 PM (2).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, oe fas",31.718924,74.001936,19/12/2025 03:14 PM,WhatsApp Image 2026-01-06 at 12.55.50 PM.jpeg
Not found,31.718876,74.002379,Not found,WhatsApp Image 2026-01-06 at 12.55.51 PM (1).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura",31.718898,74.002502,19/12/2025 03:13 PM,WhatsApp Image 2026-01-06 at 12.55.51 PM (2).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, Co aR Pakistan, Sheikhupura, Punjab, Pakistan SL Sula ie Lat 31",31.718866,74.002256,19/12/2025 03:13 PM,WhatsApp Image 2026-01-06 at 12.55.51 PM.jpeg
"P293+g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, Jovi",31.718988,74.002509,19/12/2025 03:13 PM,WhatsApp Image 2026-01-06 at 12.55.52 PM.jpeg
"P293+q3q, Mandala Rd, Ghareeb Abad Sheikhupura, Ey Erin Pakistan, Sheikhupura, Punjab , Pakistan is TA",31.719138,74.002578,19/12/2025 03:12 PM,WhatsApp Image 2026-01-06 at 12.55.53 PM (1).jpeg
"P293+q3q, Mandiala Rd, Ghareeb Abad Sheikhupura, Ti",31.719209,74.002551,19/12/2025 03:12 PM,WhatsApp Image 2026-01-06 at 12.55.53 PM (2).jpeg
"P293+g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, CREEL Pakistan, Sheikhupura, Punjab , Pakistan",31.719054,74.002495,19/12/2025 03:12 PM,WhatsApp Image 2026-01-06 at 12.55.53 PM.jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , Pug aay",31.719444,74.002587,19/12/2025 03:11 PM,WhatsApp Image 2026-01-06 at 12.55.55 PM (1).jpeg
"P293+0g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, re Lar",31.719246,74.002534,19/12/2025 03:12 PM,WhatsApp Image 2026-01-06 at 12.55.55 PM.jpeg
"p293+r37 Ghareeb Abad, Sheikhupura, Punjab , ARN DIR",31.719658,74.002587,19/12/2025 03:11 PM,WhatsApp Image 2026-01-06 at 12.55.56 PM (1).jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , ig oe",31.719517,74.00256,19/12/2025 03:11 PM,WhatsApp Image 2026-01-06 at 12.55.56 PM (2).jpeg
"P293+g3q, Mandiala Rd, Ghareeb Abad Sheikhupura, nT Ft",31.7194,74.002566,19/12/2025 03:12 PM,WhatsApp Image 2026-01-06 at 12.55.56 PM.jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab, ts TASER",31.719728,74.00265,19/12/2025 03:11 PM,WhatsApp Image 2026-01-06 at 12.55.57 PM (1).jpeg
"Mxvf+jrf, Road, Bhikhi, Punjab , Pakistan Splint ahh",31.69405,73.973942,19/12/2025 03:06 PM,WhatsApp Image 2026-01-06 at 12.55.57 PM (2).jpeg
"Mxvf+cof, Lahore Rd, Near Resue 1122 Office, Sheikhupura",31.694088,73.973713,19/12/2025 03:07 PM,WhatsApp Image 2026-01-06 at 12.55.57 PM.jpeg
"Mxvf+jrf, Road, Bhikhi, Punjab , Pakistan SSS Sl",31.694025,73.97403,19/12/2025 03:06 PM,WhatsApp Image 2026-01-06 at 12.55.58 PM (1).jpeg
"Mxvf+c9f, Lahore Rd, Near Resue 1122 Office, Sheikhupura, Fog Ye Ve, jab , Pakistan CS ARES Si Punjab , Pa et",31.694097,73.973823,19/12/2025 03:06 PM,WhatsApp Image 2026-01-06 at 12.55.58 PM.jpeg
"Mxvf+jrf, Road, Bhikhi, Punjab , Pakistan Tare i8",31.693915,73.974432,19/12/2025 03:05 PM,WhatsApp Image 2026-01-06 at 12.55.59 PM (1).jpeg
"Mxuf+irf, Road, Bhikhi, Punjab, Pakistan AS",31.693998,73.974178,19/12/2025 03:06 PM,WhatsApp Image 2026-01-06 at 12.55.59 PM (2).jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , Sat wd",31.719736,74.002656,19/12/2025 03:10 PM,WhatsApp Image 2026-01-06 at 12.55.59 PM.jpeg
Not found,31.710918,73.987967,19/12/2025 01:11 PM,WhatsApp Image 2026-01-06 at 12.56.00 PM (1).jpeg
"P293+r37 Ghareeb Abad, Sheikhupura, Punjab , ANE ee",31.719706,74.002646,19/12/2025 03:10 PM,WhatsApp Image 2026-01-06 at 12.56.00 PM.jpeg
"Px5q+rgr Malik Imran Mushtaq Jigsaw Park, Sheikhupura, Punjab, Pe wy",31.709883,73.98835,19/12/2025 01:12 PM,WhatsApp Image 2026-01-06 at 12.56.01 PM (1).jpeg
"Px5q+gfh, Data Shah Jamal Rd, Sheikhupura, Punjab , Pakistan",31.708907,73.988645,19/12/2025 01:14 PM,WhatsApp Image 2026-01-06 at 12.56.01 PM (2).jpeg
"Px5g+mcr, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab",31.7092,73.988587,Not found,WhatsApp Image 2026-01-06 at 12.56.01 PM.jpeg
"Px5g+97r Ahmad Pura, Bhikhi Rd, Opp",31.708492,73.988278,19/12/2025 01:15 PM,WhatsApp Image 2026-01-06 at 12.56.02 PM (1).jpeg
Not found,31.70832,73.988067,19/12/2025 01:15 PM,WhatsApp Image 2026-01-06 at 12.56.02 PM (2).jpeg
"Px5q+f74, Mohalla Ahmedpura, Sheikhupura, Punjab , Pakistan ees Lv",31.708628,73.988352,19/12/2025 01:14 PM,WhatsApp Image 2026-01-06 at 12.56.02 PM.jpeg
"Px4p+xvg, Bhikhi Rd, Mohalla, Bamba Wala, Punjab , Pakistan",31.70738,73.987267,19/12/2025 01:16 PM,WhatsApp Image 2026-01-06 at 12.56.03 PM (1).jpeg
Not found,31.707852,73.987695,19/12/2025 01:16 PM,WhatsApp Image 2026-01-06 at 12.56.03 PM.jpeg
"Px4p+vrp, Bhikhi Rd, Mohalla Ahmedpura, Sheikhupura, Punjab , ky BL Asai Pakistan OS dpe SS Lat 31",31.707058,73.987008,19/12/2025 01:17 PM,WhatsApp Image 2026-01-06 at 12.56.04 PM (1).jpeg
Not found,31.706943,73.986895,19/12/2025 01:17 PM,WhatsApp Image 2026-01-06 at 12.56.04 PM (2).jpeg
"Px4p+xvg, Bhikhi Rd, Mohalla, Bamba Wala, Punjab , Pakistan ps STR 15 31",31.707356,73.987238,19/12/2025 01:17 PM,WhatsApp Image 2026-01-06 at 12.56.04 PM.jpeg
"Px4p+ghr Ehsan Shaheed Chowk, Bakikhi Road, Mohalla Seah",31.706477,73.986382,19/12/2025 01:18 PM,WhatsApp Image 2026-01-06 at 12.56.05 PM (1).jpeg
"Px4p+983, Bhikhi Rd, Mohalla Ahmedpura, Sheikhupura, Punjab",31.705918,73.985772,19/12/2025 01:19 PM,WhatsApp Image 2026-01-06 at 12.56.05 PM.jpeg
"Px4p+52v, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab, CE IER EGY Pakistan",31.705378,73.98522,19/12/2025 01:20 PM,WhatsApp Image 2026-01-06 at 12.56.06 PM (1).jpeg
"Px4p+655, College Road, Sheikhupura, Punjab , Pakistan FA hd fel RI",31.705568,73.985407,19/12/2025 01:19 PM,WhatsApp Image 2026-01-06 at 12.56.06 PM.jpeg
"Px4p+52v, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab",31.705402,73.985247,19/12/2025 01:20 PM,WhatsApp Image 2026-01-06 at 12.56.07 PM (1).jpeg
"Px3m+gmx, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab , EC",31.704418,73.984328,19/12/2025 01:21 PM,WhatsApp Image 2026-01-06 at 12.56.07 PM (2).jpeg
"Px4p+52v, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab , Ay lg",31.705393,73.985233,19/12/2025 01:20 PM,WhatsApp Image 2026-01-06 at 12.56.07 PM.jpeg
"Pr3m+67h, Sheikhupur",31.703102,73.983138,Not found,WhatsApp Image 2026-01-06 at 12.56.08 PM (1).jpeg
"Px3m+22y, Bhikhi Rd, Shabastan Chowk, Sheikhupura, Punjab",31.702602,73.982565,19/12/2025 01:24 PM,WhatsApp Image 2026-01-06 at 12.56.08 PM (2).jpeg
"Px3m+87m, Bhikhi Rd, Sheikhupura, Punjab , Pakistan",31.7033,73.983218,19/12/2025 01:23 PM,WhatsApp Image 2026-01-06 at 12.56.08 PM.jpeg
"Px3m+22v, Bhikhi Rd, Shabastan Chowk, Sheikhupura, Punjab , ie Le",31.702545,73.982578,19/12/2025 01:25 PM,WhatsApp Image 2026-01-06 at 12.56.09 PM (1).jpeg
"Px3j+2x7, Bhikhi Rd, Jahangirabad, Sheikhupura, Punjab, Pakistan",31.70256,73.982468,19/12/2025 01:25 PM,WhatsApp Image 2026-01-06 at 12.56.09 PM.jpeg
Not found,31.700895,73.9676044,Not found,WhatsApp Image 2026-01-06 at 12.56.10 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan SOI 31",31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.10 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan EE 31700895",31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.10 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:10PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.11 PM (1).jpeg
Not found,31.700895,73.9676044,01:09 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.11 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.11 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan 31",31.700895,73.9676044,Not found,WhatsApp Image 2026-01-06 at 12.56.12 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan KK 31",31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.12 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan 31",31.700895,73.9676044,01:10PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.12 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.13 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan EK 31",31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.13 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.14 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.14 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,Not found,WhatsApp Image 2026-01-06 at 12.56.14 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan El 31",31.700895,73.9676044,01:12 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.15 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:12 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.15 PM (2).jpeg
PX28+9W,31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.15 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan El 31",31.700895,73.9676044,01:11 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.16 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:11 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.16 PM.jpeg
PX28+9W,31.700895,73.9676044,01:13 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.17 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan SK 31",31.700895,73.9676044,01:12 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.17 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistai",31.700895,73.9676044,01:12 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.17 PM.jpeg
Not found,31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.20 PM (1).jpeg
"PX28+9W9, ST",31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.20 PM (2).jpeg
"PX28+9W9, Sheikhupura, olan",31.700895,73.9676044,01:10 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.56.20 PM.jpeg
"Px4j+prr, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab",31.706697,73.982225,19/12/2025 11:24 AM,WhatsApp Image 2026-01-06 at 12.56.21 PM (1).jpeg
"Px4j+fv3, Jahangirabad, Sheikhupura, Punjab 39350, Pakistan",31.706108,73.982122,19/12/2025 11:25 AM,WhatsApp Image 2026-01-06 at 12.56.21 PM (2).jpeg
"Pxdj+prr, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab",31.707002,73.982308,19/12/2025 11:23 AM,WhatsApp Image 2026-01-06 at 12.56.21 PM.jpeg
"Px4j+gvw, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.706415,73.98216,19/12/2025 11:24 AM,WhatsApp Image 2026-01-06 at 12.56.22 PM (1).jpeg
"Px4j+793, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.705377,73.98197,19/12/2025 11:25 AM,WhatsApp Image 2026-01-06 at 12.56.22 PM (2).jpeg
"Px4j+7q3, Jahangirabad, Sheikhupura, Punjab , Pakistan gpd WSN",31.705675,73.982002,19/12/2025 11:25 AM,WhatsApp Image 2026-01-06 at 12.56.22 PM.jpeg
Not found,31.705067,73.981883,19/12/2025 11:26 AM,WhatsApp Image 2026-01-06 at 12.56.23 PM (1).jpeg
"Px3j+rp5 Graveyard, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.704233,73.981775,19/12/2025 11:27 AM,WhatsApp Image 2026-01-06 at 12.56.23 PM (2).jpeg
"Px3j+rp5 Graveyard, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.704583,73.98184,19/12/2025 11:26 AM,WhatsApp Image 2026-01-06 at 12.56.23 PM.jpeg
"Px3j+hj9, Khokhar Mohallah Rd, Jahangirabad, Sheikhupura, wy Ls in she Punjab , Pakistan",31.703912,73.981658,19/12/2025 11:28 AM,WhatsApp Image 2026-01-06 at 12.56.24 PM (1).jpeg
"Px3j+6jp, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.70329,73.981523,19/12/2025 11:29 AM,WhatsApp Image 2026-01-06 at 12.56.24 PM (2).jpeg
"Px3j+hj9, Khokhar Mohallah Rd, Jahangirabad, Sheikhupura",31.704008,73.981687,19/12/2025 11:28 AM,WhatsApp Image 2026-01-06 at 12.56.24 PM.jpeg
"Px3j+rp5 Graveyard, Jahangirabad, Sheikhupura, Punjab , Pakistan fi Ea 500 fl Lat 31",31.704465,73.981838,19/12/2025 11:27 AM,WhatsApp Image 2026-01-06 at 12.56.25 PM (1).jpeg
"Px3j+6jp, Jahangirabad, Sheikhupura, Punjab , Pakistan Coed",31.703135,73.981567,19/12/2025 11:30 AM,WhatsApp Image 2026-01-06 at 12.56.25 PM (2).jpeg
"Px3j+6jp, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.703032,73.981568,19/12/2025 11:30 AM,WhatsApp Image 2026-01-06 at 12.56.25 PM.jpeg
"Px3j+fhj, Tup Dar, Sheikhupura, Punjab , Pakistan BE ai LFA Lat 31703738 Long 73",31.703738,73.981597,19/12/2025 11:29 AM,WhatsApp Image 2026-01-06 at 12.56.26 PM (1).jpeg
Not found,31.702813,73.981583,19/12/2025 11:30 AM,WhatsApp Image 2026-01-06 at 12.56.26 PM.jpeg
Not found,31.702687,73.98165,19/12/2025 11:30 AM,WhatsApp Image 2026-01-06 at 12.56.27 PM (1).jpeg
"Px3j+2r9, Sheikhupura, Punjab , Pakistan",31.702632,73.982028,19/12/2025 11:31 AM,WhatsApp Image 2026-01-06 at 12.56.27 PM (2).jpeg
"Px3j+2r9, Sheikhupura, Punjab , Pakistan",31.702653,73.981888,19/12/2025 11:31 AM,WhatsApp Image 2026-01-06 at 12.56.27 PM.jpeg
"Px9x+m7g, Sheikhupura, Punjab , Pakistan Fis, Hes Lat 31",31.719453,73.998357,19/12/2025 12:01 PM,WhatsApp Image 2026-01-06 at 12.56.28 PM (1).jpeg
"Px3j+6jp, Jahangirabad, Sheikhupura, Punjab , Pakistan SREY",31.703472,73.9815,19/12/2025 11:29 AM,WhatsApp Image 2026-01-06 at 12.56.28 PM (2).jpeg
Not found,31.702622,73.982277,19/12/2025 11:31 AM,WhatsApp Image 2026-01-06 at 12.56.28 PM.jpeg
"Px9x+p4r, Gujranwala Rd, Sheikhupura, Punjab, he PRERVE",31.719522,73.997827,19/12/2025 12:00 PM,WhatsApp Image 2026-01-06 at 12.56.29 PM (1).jpeg
"Px9x+p4r, Gujranwala Rd, Sheikhupura, Punjab",31.719514,73.997592,19/12/2025 12:00 PM,WhatsApp Image 2026-01-06 at 12.56.29 PM (2).jpeg
"Px9x+p4r, Gujranwala Rd, Sheikhupura, Punjab , Rano Pakistan",31.719494,73.99801,19/12/2025 12:01 PM,WhatsApp Image 2026-01-06 at 12.56.29 PM.jpeg
"Px9w+rv8, Gujranwala Rd, Sheikhupura, Punjab , Taal oie",31.719607,73.997133,19/12/2025 11:58 AM,WhatsApp Image 2026-01-06 at 12.56.30 PM (1).jpeg
Not found,31.719595,73.997217,19/12/2025 11:59 AM,WhatsApp Image 2026-01-06 at 12.56.30 PM (2).jpeg
"Px9w+rv8, Gujranwala Rd, Sheikhupura, Punjab",31.719576,73.997407,19/12/2025 11:59 AM,WhatsApp Image 2026-01-06 at 12.56.30 PM.jpeg
Not found,31.719676,73.996713,19/12/2025 11:57 AM,WhatsApp Image 2026-01-06 at 12.56.31 PM (1).jpeg
"Px9w+rv8, Gujranwala Rd, Sheikhupura, Punjab",31.719637,73.996968,19/12/2025 11:58 AM,WhatsApp Image 2026-01-06 at 12.56.31 PM.jpeg
"Px9w+xr, Sheikhupura, Punjab , Pakistan G8 TC Lat 31",31.719951,73.997084,19/12/2025 11:56 AM,WhatsApp Image 2026-01-06 at 12.56.32 PM (1).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.70406,73.980322,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.56.32 PM.jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura, on Fa",31.70409,73.980408,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.56.33 PM (1).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura, SUNN BR Punjab, Pakistan Es E008 Lat 31704005",31.704005,73.980615,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.56.33 PM (2).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.704088,73.98033,19/12/2025 11:51 AM,WhatsApp Image 2026-01-06 at 12.56.33 PM.jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.704055,73.9805,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.56.34 PM (1).jpeg
"Px3j+pf5, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab PA eh 39350, Pakistan SASS Sl Lat 31",31.70402,73.98084,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.56.34 PM (2).jpeg
"Px3j+pf5, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab Ih ers",31.704047,73.980698,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.56.34 PM.jpeg
"Px3j+pf5, Jahangirabad, Sheikhupura, Punjab , Pakistan ERR el",31.703993,73.981095,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.56.35 PM (1).jpeg
"Px3j+pf5, Jahangirabad, Sheikhupura, Punjab , Pakistan SURE",31.703997,73.981015,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.56.35 PM.jpeg
"Px3j+fhj, Tup Dar Sheikhupura, Pakistan, Sheikhupura, Punjab, RR LBS ll Pakistan oS Sin",31.703903,73.98127,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.56.36 PM (1).jpeg
"Px3j+fhj, Tup Dar Sheikhupura, Pakistan, Sheikhupura, Punjab , Ped Hy",31.703918,73.981202,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.56.36 PM (2).jpeg
Not found,31.719922,73.9973,19/12/2025 11:56 AM,WhatsApp Image 2026-01-06 at 12.56.36 PM.jpeg
