# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Location/Plus Code,Latitude,Longitude,Timestamp,PICS
2919,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan CB 31700805",31.700895,73.9676044,03:46 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.20.26 AM (1).jpeg
2922,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,03:46 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.20.27 AM (1).jpeg
2932,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,03:51 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.20.42 AM (2).jpeg
2946,Invalid Latitude,"PXx28+9W9, Sheikhupura, Pakistan Sl 31700895",31.700895,73.9676044,03:57 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.22.51 AM.jpeg
2953,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan EB 31700895",31.700895,73.9676044,04:01 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.24.51 AM (1).jpeg
2960,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan LZ 31700895",31.700895,73.9676044,04:02 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.24.53 AM.jpeg
2965,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,04:04 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.25.36 AM.jpeg
2972,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,04:08 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.26.14 AM (1).jpeg
2973,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan Kl 31700895",31.700895,73.9676044,04:07 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.26.14 AM (2).jpeg
2974,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,04:08 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.26.14 AM.jpeg
2983,Invalid Longitude,Not found,31.70089,73.9676044,Not found,WhatsApp Image 2025-12-20 at 11.26.45 AM.jpeg
4183,Invalid Longitude,Not found,31.710012,74.004443,18/12/2025 10:19 AM,WhatsApp Image 2025-12-22 at 1.56.37 PM.jpeg
4190,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan 31",31.700895,73.9676044,11:34AM 18/12/2025,WhatsApp Image 2025-12-22 at 1.56.43 PM.jpeg
4192,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan",31.70089,73.9676044,Not found,WhatsApp Image 2025-12-22 at 1.56.44 PM.jpeg
4246,Invalid Longitude,"Px6x+7rp, Sheikhupura, Punjab , Pakistan Je Ar",31.710882,73.99996,18/12/2025 11:23,WhatsApp Image 2025-12-22 at 1.57.30 PM.jpeg
4414,Invalid Longitude,Not found,31.713943,73.997068,18/12/2025 09:51AM,WhatsApp Image 2025-12-22 at 1.59.53 PM (1).jpeg
4445,Invalid Longitude,"PX28+9W9, Sheikhupura, fod",31.700895,73.9676044,11:57 AM 18/12/2025,WhatsApp Image 2025-12-22 at 2.00.18 PM.jpeg
4550,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan of 31",31.700895,73.9676044,12:05PM 18/12/2025,WhatsApp Image 2025-12-22 at 2.01.51 PM.jpeg
4561,Invalid Longitude,"P248+5h9, Housing Colony Sheikhupura, Pakistan",31.705633,74.01616,18/12/2025 11:54 AM,WhatsApp Image 2025-12-22 at 2.01.56 PM.jpeg
4686,Invalid Latitude,,,,,
4687,Invalid Latitude,,,,,
4688,Invalid Latitude,,,,,
4689,Invalid Latitude,,,,,
4690,Invalid Latitude,,,,,
4691,Invalid Latitude,,,,,
4692,Invalid Latitude,,,,,
4693,Invalid Latitude,,,,,
4694,Invalid Latitude,,,,,
7395,Invalid Longitude,"Mxwx+vhm, Sheikhupura, Punj",31.69721,73.998618,Not found,WhatsApp Image 2025-12-24 at 12.27.49 PM.jpeg
7435,Invalid Longitude,Not found,31.697428,73.996737,Not found,WhatsApp Image 2025-12-24 at 12.28.07 PM.jpeg
7687,Invalid Longitude,Not found,31.70512,73.999973,Not found,WhatsApp Image 2025-12-27 at 11.14.53 AM.jpeg
